timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1742003765412,237,2-Enter the store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-3,text,true,,4987,582,61,100,https://petstore.octoperf.com/actions/Catalog.action,237,0,0
1742003764361,1337,01- Open URL,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-50,,true,,6442,1094,61,100,null,0,1,877
1742003764362,1120,1-Open Pets Store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-50,text,true,,1452,512,61,100,https://petstore.octoperf.com/,1120,0,877
1742003765482,217,2-Enter the store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-50,text,true,,4990,582,61,100,https://petstore.octoperf.com/actions/Catalog.action,217,0,0
1742003764252,1451,01- Open URL,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-37,,true,,6442,1094,61,100,null,0,1,915
1742003764252,1174,1-Open Pets Store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-37,text,true,,1452,512,61,100,https://petstore.octoperf.com/,1174,0,915
1742003765427,277,2-Enter the store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-37,text,true,,4990,582,61,100,https://petstore.octoperf.com/actions/Catalog.action,276,0,0
1742003764347,1362,01- Open URL,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-46,,true,,6438,1094,61,100,null,0,0,871
1742003764347,1132,1-Open Pets Store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-46,text,true,,1452,512,61,100,https://petstore.octoperf.com/,1132,0,871
1742003765479,230,2-Enter the store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-46,text,true,,4986,582,61,100,https://petstore.octoperf.com/actions/Catalog.action,227,0,0
1742003763422,261,02-Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-48,,true,,3445,975,61,100,null,0,2027,0
1742003765449,261,3-Searrch for Item,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-48,text,true,,3445,975,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=154FEE87D60B4880EDADEB52C4C774F5,261,0,0
1742003764688,1024,02_01_OpenURL,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario2-View Details- jp@gc - Ultimate Thread Group 2-28,,true,,4973,582,30,100,null,0,0,783
1742003764688,1024,02_01_OpenURL,200,,Scenario2-View Details- jp@gc - Ultimate Thread Group 2-28,text,true,,4973,582,30,100,https://petstore.octoperf.com/actions/Catalog.action,1024,0,783
1742003764396,1353,01- Open URL,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-43,,true,,6438,1094,61,100,null,0,0,847
1742003764413,1335,01- Open URL,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-17,,true,,6439,1094,61,100,null,0,1,830
1742003764396,1097,1-Open Pets Store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-43,text,true,,1452,512,61,100,https://petstore.octoperf.com/,1097,0,847
1742003764413,1078,1-Open Pets Store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-17,text,true,,1452,512,61,100,https://petstore.octoperf.com/,1078,0,830
1742003765493,256,2-Enter the store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-43,text,true,,4986,582,61,100,https://petstore.octoperf.com/actions/Catalog.action,256,0,0
1742003765492,257,2-Enter the store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-17,text,true,,4987,582,61,100,https://petstore.octoperf.com/actions/Catalog.action,257,0,0
1742003764366,1388,01- Open URL,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-19,,true,,6438,1094,61,100,null,0,1,867
1742003764366,1127,1-Open Pets Store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-19,text,true,,1452,512,61,100,https://petstore.octoperf.com/,1127,0,867
1742003765494,261,2-Enter the store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-19,text,true,,4986,582,61,100,https://petstore.octoperf.com/actions/Catalog.action,261,0,0
1742003760438,285,02_04_Click on Item ID,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario2-View Details- jp@gc - Ultimate Thread Group 2-27,,true,,3805,660,30,100,null,0,5068,0
1742003765504,285,02_04_Click on Item ID,200,,Scenario2-View Details- jp@gc - Ultimate Thread Group 2-27,text,true,,3805,660,30,100,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-14,285,0,0
1742003763556,252,02-Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-7,,true,,4081,971,61,100,null,0,2043,0
1742003765599,252,3-Searrch for Item,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-7,text,true,,4081,971,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=154FEE87D60B4880EDADEB52C4C774F5,252,0,0
1742003763531,225,02-Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-14,,true,,3442,972,61,100,null,0,2099,0
1742003765630,225,3-Searrch for Item,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-14,text,true,,3442,972,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=154FEE87D60B4880EDADEB52C4C774F5,225,0,0
1742003763564,218,02-Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-41,,true,,3441,971,61,100,null,0,2079,0
1742003765643,218,3-Searrch for Item,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-41,text,true,,3441,971,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=154FEE87D60B4880EDADEB52C4C774F5,218,0,0
1742003763711,215,02-Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-61,,true,,3445,975,61,100,null,0,2016,0
1742003765727,215,3-Searrch for Item,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-61,text,true,,3445,975,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=154FEE87D60B4880EDADEB52C4C774F5,215,0,0
1742003760683,199,02_03_Click on Product ID,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario2-View Details- jp@gc - Ultimate Thread Group 2-5,,true,,3837,666,30,100,null,0,5061,0
1742003765743,199,02_03_Click on Product ID,200,,Scenario2-View Details- jp@gc - Ultimate Thread Group 2-5,text,true,,3837,666,30,100,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=AV-CB-01,199,0,0
1742003763731,209,02-Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-21,,true,,3442,972,61,100,null,0,2030,0
1742003765761,209,3-Searrch for Item,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-21,text,true,,3442,972,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=154FEE87D60B4880EDADEB52C4C774F5,209,0,0
1742003763711,207,02-Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-54,,true,,3441,971,61,100,null,0,2053,0
1742003765764,207,3-Searrch for Item,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-54,text,true,,3441,971,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=154FEE87D60B4880EDADEB52C4C774F5,207,0,0
1742003764834,1177,01- Open URL,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-23,,true,,6438,1094,61,100,null,0,2,750
1742003764835,1178,01- Open URL,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-30,,true,,6438,1094,61,100,null,0,0,756
1742003764835,960,1-Open Pets Store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-23,text,true,,1452,512,61,100,https://petstore.octoperf.com/,960,0,750
1742003764835,961,1-Open Pets Store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-30,text,true,,1452,512,61,100,https://petstore.octoperf.com/,961,0,756
1742003765796,217,2-Enter the store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-30,text,true,,4986,582,61,100,https://petstore.octoperf.com/actions/Catalog.action,217,0,0
1742003765796,217,2-Enter the store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-23,text,true,,4986,582,61,100,https://petstore.octoperf.com/actions/Catalog.action,217,0,0
1742003764835,1242,01- Open URL,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-9,,true,,6439,1094,61,100,null,0,1,764
1742003764835,1018,1-Open Pets Store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-9,text,true,,1452,512,61,100,https://petstore.octoperf.com/,1018,0,764
1742003765854,224,2-Enter the store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-9,text,true,,4987,582,61,100,https://petstore.octoperf.com/actions/Catalog.action,219,0,0
1742003760816,236,02_04_Click on Item ID,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario2-View Details- jp@gc - Ultimate Thread Group 2-10,,true,,3821,660,30,100,null,0,5038,0
1742003765853,236,02_04_Click on Item ID,200,,Scenario2-View Details- jp@gc - Ultimate Thread Group 2-10,text,true,,3821,660,30,100,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-16,236,0,0
1742003764838,1250,01- Open URL,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-49,,true,,6438,1094,61,100,null,0,2,810
1742003764839,1027,1-Open Pets Store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-49,text,true,,1452,512,61,100,https://petstore.octoperf.com/,1027,0,810
1742003764843,1246,01- Open URL,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-5,,true,,6442,1094,61,100,null,0,1,804
1742003765867,223,2-Enter the store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-49,text,true,,4986,582,61,100,https://petstore.octoperf.com/actions/Catalog.action,223,0,0
1742003764844,1024,1-Open Pets Store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-5,text,true,,1452,512,61,100,https://petstore.octoperf.com/,1024,0,804
1742003765868,222,2-Enter the store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-5,text,true,,4990,582,61,100,https://petstore.octoperf.com/actions/Catalog.action,222,0,0
1742003763808,214,02-Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-34,,true,,4081,971,61,100,null,0,2075,0
1742003765883,214,3-Searrch for Item,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-34,text,true,,4081,971,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=154FEE87D60B4880EDADEB52C4C774F5,214,0,0
1742003764935,1174,01- Open URL,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-56,,true,,6438,1094,61,100,null,0,0,769
1742003764935,967,1-Open Pets Store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-56,text,true,,1452,512,61,100,https://petstore.octoperf.com/,967,0,769
1742003765902,207,2-Enter the store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-56,text,true,,4986,582,61,100,https://petstore.octoperf.com/actions/Catalog.action,207,0,0
1742003760695,426,03-07 Sign off,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario3- Add to cart- jp@gc - Ultimate Thread Group 3-5,,true,,5278,1281,8,100,null,0,5029,0
1742003765723,426,03-07 Sign off,200,,Scenario3- Add to cart- jp@gc - Ultimate Thread Group 3-5,text,true,,5278,1281,8,100,https://petstore.octoperf.com/actions/Catalog.action,209,0,0
1742003765723,209,03-07 Sign off-0,302,,Scenario3- Add to cart- jp@gc - Ultimate Thread Group 3-5,,true,,230,645,8,100,https://petstore.octoperf.com/actions/Account.action?signoff=,209,0,0
1742003765932,217,03-07 Sign off-1,200,,Scenario3- Add to cart- jp@gc - Ultimate Thread Group 3-5,text,true,,5048,636,8,100,https://petstore.octoperf.com/actions/Catalog.action,216,0,0
1742003764944,1239,01- Open URL,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-18,,true,,6438,1094,61,100,null,0,0,766
1742003764944,991,1-Open Pets Store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-18,text,true,,1452,512,61,100,https://petstore.octoperf.com/,991,0,766
1742003765935,248,2-Enter the store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-18,text,true,,4986,582,61,100,https://petstore.octoperf.com/actions/Catalog.action,248,0,0
1742003764935,1256,01- Open URL,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-2,,true,,6438,1094,61,100,null,0,2,768
1742003764936,995,1-Open Pets Store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-2,text,true,,1452,512,61,100,https://petstore.octoperf.com/,995,0,768
1742003765932,261,2-Enter the store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-2,text,true,,4986,582,61,100,https://petstore.octoperf.com/actions/Catalog.action,261,0,0
1742003765010,1194,01- Open URL,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-36,,true,,6442,1094,61,100,null,0,2,754
1742003765011,960,1-Open Pets Store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-36,text,true,,1452,512,61,100,https://petstore.octoperf.com/,960,0,754
1742003765972,234,2-Enter the store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-36,text,true,,4990,582,61,100,https://petstore.octoperf.com/actions/Catalog.action,234,0,0
1742003764008,221,02-Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-20,,true,,3441,971,61,100,null,0,2018,0
1742003766026,221,3-Searrch for Item,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-20,text,true,,3441,971,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=154FEE87D60B4880EDADEB52C4C774F5,221,0,0
1742003764019,219,02-Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-29,,true,,3445,975,61,100,null,0,2009,0
1742003766028,219,3-Searrch for Item,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-29,text,true,,3445,975,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=154FEE87D60B4880EDADEB52C4C774F5,219,0,0
1742003765064,1230,01- Open URL,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-16,,true,,6439,1094,61,100,null,0,0,789
1742003765064,1009,1-Open Pets Store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-16,text,true,,1452,512,61,100,https://petstore.octoperf.com/,1009,0,789
1742003766073,221,2-Enter the store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-16,text,true,,4987,582,61,100,https://petstore.octoperf.com/actions/Catalog.action,221,0,0
1742003761046,245,02_02_Click on Category,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario2-View Details- jp@gc - Ultimate Thread Group 2-16,,true,,3668,638,30,100,null,0,5004,0
1742003766049,245,02_02_Click on Category,200,,Scenario2-View Details- jp@gc - Ultimate Thread Group 2-16,text,true,,3668,638,30,100,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=REPTILES,245,0,0
1742003765275,1019,02_01_OpenURL,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario2-View Details- jp@gc - Ultimate Thread Group 2-11,,true,,4973,582,30,100,null,0,1,744
1742003765275,1019,02_01_OpenURL,200,,Scenario2-View Details- jp@gc - Ultimate Thread Group 2-11,text,true,,4973,582,30,100,https://petstore.octoperf.com/actions/Catalog.action,1019,0,744
1742003765114,1187,01- Open URL,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-22,,true,,6438,1094,61,100,null,0,1,751
1742003765115,975,1-Open Pets Store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-22,text,true,,1452,512,61,100,https://petstore.octoperf.com/,975,0,751
1742003766090,212,2-Enter the store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-22,text,true,,4986,582,61,100,https://petstore.octoperf.com/actions/Catalog.action,212,0,0
1742003764008,340,02-Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-13,,true,,3441,971,61,100,null,0,2097,0
1742003764146,275,02-Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-6,,true,,3442,972,61,100,null,0,2024,0
1742003766105,340,3-Searrch for Item,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-13,text,true,,3441,971,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=154FEE87D60B4880EDADEB52C4C774F5,340,0,0
1742003766170,275,3-Searrch for Item,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-6,text,true,,3442,972,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=154FEE87D60B4880EDADEB52C4C774F5,275,0,0
